Japanese,English,Note
これからは、ぼくが 読まなくちゃいけないのかな‥‥。,Scarier still is the thought that I have to read all of these now.,gs1_010.txt
窓の外は、今日もいい天気だ。,It's a nice day outside.,gs1_010.txt
最近、向かいの部屋は、 客の入らない夜はない。,The hotel across the way is always full these days.,gs1_010.txt
ボーイが楽しそうに 部屋をそうじしているのが見える。,"There's the bellboy, happily cleaning the room.",gs1_010.txt
千尋さんのデスクだ。,Mia's desk.,gs1_010.txt
今は、ぼくが使わせて もらっている。,Actually... it's my desk now.,gs1_010.txt
ここに座ると、どんなときでも 気持ちが引きしまる。,Sitting here always makes me feel like a professional.,gs1_010.txt
千尋さんが好きだった、 古い映画のポスターだ。,A poster of an old movie that Mia liked.,gs1_010.txt
今度、ぼくも見てみようかと 思ったのだが、,I was thinking I should go see it myself.,gs1_010.txt
このポスター、タイトルが 書かれてないぞ‥‥。,Then I realized that the poster doesn't actually say the title of the movie.,gs1_010.txt
どうしようか‥‥これから。,"Well, what should we do?",gs1_010.txt
とにかく、留置所に行って トノサマンに会おうよー！,What should we do!? How can you just sit there like that!?,gs1_010.txt
うー、じっとしてられないよ！ ‥‥早く行こう！,We have to get down to the detention center and meet the Steel Samurai!,gs1_010.txt
とにかく、ここにいても しょうがないよ。,"Sitting around here won't get us anywhere, that's for sure.",gs1_010.txt
スタジオ行こ、スタジオ。 何か手がかりがあるって！,The studio! We should go to the studio! I'm sure we could find some clues there!,gs1_010.txt
（事件を調べたいのか、 スタジオ見物したいのか？）,"(Does she want to investigate this case or just do some sightseeing, I wonder?)",gs1_010.txt
（おそらく、後者だな‥‥）,(My money's on sightseeing.),gs1_010.txt
どうしようか‥‥これから。,"Well, what should we do?",gs1_010.txt
とにかく、留置所に行って トノサマンに会おうよー！,What should we do!? How can you just sit there like that!?,gs1_010.txt
うー、じっとしてられないよ！ ‥‥早く行こう！,We have to get down to the detention center and meet the Steel Samurai!,gs1_010.txt
とにかく、ここにいても しょうがないよ。,"Sitting around here won't get us anywhere, that's for sure.",gs1_010.txt
スタジオ行こ、スタジオ。 何か手がかりがあるって！,The studio! We should go to the studio! I'm sure we could find some clues there!,gs1_010.txt
（事件を調べたいのか、 スタジオ見物したいのか？）,"(Does she want to investigate this case or just do some sightseeing, I wonder?)",gs1_010.txt
（おそらく、後者だな‥‥）,(My money's on sightseeing.),gs1_010.txt
うーん、まだ何かを推理するには データが足りないな。,We don't have enough information to make a case yet.,gs1_010.txt
すなおに“何も思いつきません” て言えよ。,Just admit it: you don't have a clue what happened.,gs1_010.txt
データが足りないの！,No! We just don't have enough information!,gs1_010.txt
どうかな、これ。,What about this?,gs1_010.txt
なるほどくん、それ見せるの 好きだよねえ。,"You like showing that off, don't you, Nick?",gs1_010.txt
（軽くながされてしまった）,"(My poor, poor ego...)",gs1_010.txt
お、こんなもの持ってるぞ。,"Hey, look what I have!",gs1_010.txt
あ。それ！,Hey!,gs1_010.txt
撮影所に入るときに必要だって トノサマンが言ってたね。,The Steel Samurai said we'd need that to get into the studio.,gs1_010.txt
“荷星さん”だろ。,You mean Will Powers said we'd need it...?,gs1_010.txt
トノサマンが。,"Yes, the Steel Samurai.",gs1_010.txt
やれやれ‥‥。,*sigh*,gs1_010.txt
どうかな、これ‥‥。,What about this?,gs1_010.txt
‥‥ごめんね。 何も思いつかないけど‥‥。,"Sorry, but I don't see how that will help us figure this out...",gs1_010.txt
１０月１６日　某時刻 成歩堂法律事務所,October 16 Wright & Co. Law Offices,gs1_010.txt
どーいうことよ！ なるほどくん！,"What's going on, Nick!?",gs1_010.txt
荷星さん、楽屋でヒルネしてたって 言ってたのに！,Powers said he was sleeping in his dressing room!,gs1_010.txt
スタジオに行くところを 写真に撮られてるらしいじゃない！,But now there's a photo of him going to the studio!?,gs1_010.txt
ぼ、ぼくに言われてもなあ‥‥。,Don't look at me! How should I know?,gs1_010.txt
どう思う？,What do you think?,gs1_010.txt
やっぱり問題は、刑事さんが 言っていた写真だよね。,That photo the detective was talking about is the problem here.,gs1_010.txt
うーん。実物を見てないから なんとも言えないけど、,"Well, that's hard to say, without seeing the actual photo ourselves.",gs1_010.txt
間違いなく荷星さんが 写っていたら、キツいなあ。,"But if it is Powers in that photo, his alibi is shot.",gs1_010.txt
事件が起こるまで、現場には １人しか行っていない。,Only one person went to the scene of the crime before the murder took place.,gs1_010.txt
そして、その人物は写真を 撮られている‥‥。,And there's a photograph to prove it.,gs1_010.txt
誰が聞いたって、その人が 犯人だよねえ。,I guess it makes sense that that person is the killer then.,gs1_010.txt
どうしよう？　なるほどくん。,"What do we do, Nick?",gs1_010.txt
荷星さんのほかに、誰か 現場に行けた人がいないか、,Maybe there was someone else who could have gone to the scene other than Powers?,gs1_010.txt
探してみようか。,Let's take a look.,gs1_010.txt
警備員のオバチャンが、 見落としたかもしれないし。,Maybe that security lady missed someone?,gs1_010.txt
とにかく、手がかりは あの撮影所で探すしかないね。,"One thing's for sure, if there are any clues, they'll be in that studio.",gs1_010.txt
あ、それ。,"Oh, hey!",gs1_010.txt
殺人現場の第１スタジオに 入れるカードキーだよ。,That's the cardkey to get into Studio One where the murder took place!,gs1_010.txt
行ってみようよ！,Let's go check it out!,gs1_010.txt
１０月１６日　某時刻 留置所　面会室,October 16 Detention Center Visitor's Room,gs1_010.txt
‥‥‥‥。,,gs1_010.txt
ホラ、真宵ちゃん。 アコガレのスターさんだぞ。,"What's wrong, Maya? It's him! In the flesh!",gs1_010.txt
ね。 ‥‥ホントに、アレがそうなの？,Umm... Is that guy really him?,gs1_010.txt
アレって言うなよ。,"Whaddya mean ""that guy""? Of course it's him!",gs1_010.txt
荷星　三郎（にぼしさぶろう）。 今回の依頼人、その人だよ。,"Will Powers, our client! That's him.",gs1_010.txt
こう言っちゃなんだけど、 なるほどくん。,"Um, maybe I shouldn't be saying this...",gs1_010.txt
こりゃ、やってるよ、 サツジンの１つや２つ。,But he definitely did it. Murder. At least once. Maybe twice.,gs1_010.txt
お、おいおい！ 何、言ってるんだよ！,Whoa whoa whoa! What are you saying!?,gs1_010.txt
あのぉ‥‥。,Umm...,gs1_010.txt
は、はいッ。,Y-yes!?,gs1_010.txt
‥‥何か？,Something wrong...?,gs1_010.txt
い、いえッ。,N-no! No!,gs1_010.txt
（やれやれ‥‥）,(This is getting off to a great start.),gs1_010.txt
わかっています。ゲンメツして らっしゃるんでしょ、ボクに。,"I know, I know. You're disappointed, aren't you?",gs1_010.txt
め、めっそうもないッ。,"D-disappointed!? Oh, no. Oh no.",gs1_010.txt
‥‥ボク、ごらんのとおりの ツラがまえですから‥‥、,"No, it's okay. This is the real me.",gs1_010.txt
トノサマンの役をいただいたとき、 決めたんです。,"When I got the part of the Steel Samurai, with that mask...",gs1_010.txt
この役が終わるまで、ゼッタイに 素顔を出すまい、って。,I decided I would never show my face in public until the job was over.,gs1_010.txt
子供たちのユメを コワしちゃイケナイと思って‥‥。,"It's the kids, you know. I didn't want to wreck their dreams.",gs1_010.txt
え‥‥‥‥。,Oh...,gs1_010.txt
それなのに。,I guess it didn't matter.,gs1_010.txt
こんなことに‥‥なってしまって。,So much for dreams.,gs1_010.txt
子供たちは、トノサマンのこと、 なんて思うんだろう‥‥。,I wonder what they think of the Steel Samurai now.,gs1_010.txt
うっ、うう‥‥。,*sniff* Uwaaah!,gs1_010.txt
‥‥なるほどくん！,Nick!,gs1_010.txt
なんだよ。,What?,gs1_010.txt
イイ人だよ！,"He's a good guy! I mean, he's good!",gs1_010.txt
そうだね。,Yeah.,gs1_010.txt
こりゃ、やってないよ。,He didn't do it!,gs1_010.txt
‥‥‥‥。,,gs1_010.txt
あの‥‥。現場にも 行ってみたいんですけど‥‥。,I think I should probably check out the scene of the murder...,gs1_010.txt
ああ‥‥英都撮影所。 地図、描きます‥‥。,Right... Global Studios. I'll draw you a map.,gs1_010.txt
うわあ。なるほどくん。 早く行ってみようよ！,Wow! Nick! Let's go!,gs1_010.txt
（完全に、見物に行く気だぞ‥‥）,(I'm willing to bet 10 bucks she asks for autographs.),gs1_010.txt
ごていねいに、カメラで 見張っているようだ。,Smile for the camera...,gs1_010.txt
面会のようすを監視する看守だ。,This guard monitors the visitor's room.,gs1_010.txt
荷星さんの迫力にビビって 動けないみたいだ。,He seems frozen in awe of Will Powers.,gs1_010.txt
とりあえず、何があったか 聞かせてもらえますか？,Maybe you could start by telling us what happened.,gs1_010.txt
は。きょ、恐縮です。,Y-yes. Of course.,gs1_010.txt
ええ‥‥。 あれは、昨日のことでした。,"It seems like it was only yesterday. Actually, it was only yesterday.",gs1_010.txt
打ち合わせのため、ボクたち、 英都撮影所に集まりました。,The cast had come down to Global Studios for a run-through.,gs1_010.txt
朝の１０時から、トノサマンの アクションを打ち合わせして、,We went through a few action sequences at 10:00 that morning.,gs1_010.txt
夕方の５時から、 そのリハーサルがあったんです。,There was a rehearsal scheduled for 5:00 in the afternoon.,gs1_010.txt
そこで、夕方の５時に、スタッフが スタジオに集まると‥‥、,"But when 5:00 came around, and the staff gathered at the studio...",gs1_010.txt
怪人アクダイカーンが、 セット付近で倒れていたそうです。,The Evil Magistrate was found lying in a crumpled heap near the set.,gs1_010.txt
着ぐるみのマスクを とってみると‥‥、,They took off his mask...,gs1_010.txt
アクダイカーンの中には、 衣袋さんの死体が‥‥！,And discovered that it was Jack Hammer... dead!,gs1_010.txt
胸を、トノサマン・スピアーで ミゴトに刺されていました。,He had been expertly skewered with the Samurai Spear.,gs1_010.txt
“とのさまん・すぴあー”？,"The ""Samurai Spear""...?",gs1_010.txt
はあ。トノサマンの武器で、 長いヤリです。,"Yes, it's a long spear that I... that the Steel Samurai uses as a weapon.",gs1_010.txt
あの、そもそも トノサマンって、何ですか？,"Maybe you could explain to me just what ""the Steel Samurai"" is.",gs1_010.txt
うわっ！　なんて失礼なコトを！,Nick! How could you say such a thing?,gs1_010.txt
‥‥すみません、荷星さん！,"I-I'm sorry, sir, I apologize for my partner!",gs1_010.txt
ジョーシキをわきまえない 青二才でして‥‥。,"He's new to this, and a bit OUT OF TOUCH with the world.",gs1_010.txt
誰が青二才だよ‥‥。,"Hey! Who's ""new to this""!?",gs1_010.txt
いえ、いいんですいいんです。,"No, it's alright, really.",gs1_010.txt
トノサマンは、お子様向け ヒーロー番組の主人公です。,The Steel Samurai is the lead character in a popular kid's show.,gs1_010.txt
ネオ・エドシティを舞台に、,He walks the streets of Neo Olde Tokyo...,gs1_010.txt
宿敵・怪人アクダイカーンと 死闘をくり広げるんです。,Fighting battle after battle against the Evil Magistrate and his minions.,gs1_010.txt
まあ、毎回、決着は つかないんですけど。,"Of course, he never really defeats the Evil Magistrate.",gs1_010.txt
それが‥‥。,Although...,gs1_010.txt
こんな形で、け、決着が ついてしまうなんて。,I guess he did defeat him this time...,gs1_010.txt
うっ、うう‥‥。,*sniff* Uwaaah!,gs1_010.txt
わわ、わかりました。,I-I see.,gs1_010.txt
（ネオ・エドシティ‥‥ いったい、どんな町なんだ？）,(Neo Olde Tokyo...? Who comes up with these names!?),gs1_010.txt
あの‥‥。 事件があった日、あなたは？,"Now, where were you on the day of the murder?",gs1_010.txt
あの日は、朝の９時に スタジオに入りました。,"Well, that morning I came to studios at 9:00.",gs1_010.txt
お昼まで、アクションの内容を 決めていまして。,We worked through some action scenes until noon.,gs1_010.txt
午後は５時からリハーサル でしたので、,"Rehearsal was to begin at 5:00, but I was a little tired.",gs1_010.txt
昼食後は、楽屋で ヒルネしていました。,"So after lunch, I took a nap in my dressing room.",gs1_010.txt
目が覚めたら、集合時間の５時を 過ぎていたんです！,"When I woke up, it was after 5:00! I was late for the rehearsal!",gs1_010.txt
あわててスタジオに行ったら、 みなさん怖い顔をしていて。,I hurried to the studio... and found everyone looking shocked.,gs1_010.txt
そのまま逮捕されて、 こうして留置所へ‥‥。,"They arrested me on the spot, and brought me here.",gs1_010.txt
（事件があった午後は、 ずっと寝ていたわけか）,(So he was sleeping the entire afternoon of the murder?),gs1_010.txt
（なんか、マヌケな ヒーローだなあ‥‥）,(Some action hero!),gs1_010.txt
きょ、恐縮です。,What will the kids think? *sniff*,gs1_010.txt
あの、これ。,"Um, here.",gs1_010.txt
は、はあ。,I... I see.,gs1_010.txt
‥‥‥‥。,,gs1_010.txt
（どうも、アドリブのきかない 人らしいな‥‥）,(Let me guess... this guy wasn't the top student in improv class.),gs1_010.txt
す、すみません。,I-I'm sorry.,gs1_010.txt
せっかく、そのようなものを つきつけていただいても、,I'm sure that's very important and all.,gs1_010.txt
モウシワケありませんが、 心あたりがございません。,I just don't see what it has to do with my problem.,gs1_010.txt
あ。 どうでした撮影所。,Hello! How was the studio?,gs1_010.txt
やっぱりボク、 ハンニンあつかいですよね‥‥。,"They all think I did it, don't they?",gs1_010.txt
そ、そんなことないですよー。 ね。なるほどくん。,"N-no, not at all! Isn't that right, Nick?",gs1_010.txt
え、ええ。せいぜい “容疑者”どまりだと思いますよ。,"Right, not at all. At worst, you're a suspect.",gs1_010.txt
きょ、恐縮です‥‥。,*sniff*,gs1_010.txt
すみませんが、依頼状、 書いてもらえますか？,Do you think you could write up a letter formally requesting my representation?,gs1_010.txt
は、はあ。‥‥恐縮です。,Of c-course.,gs1_010.txt
証拠品《荷星　三郎の依頼状》を 法廷記録に挟んだ。,Powers's Request added to the Court Record.,gs1_010.txt
（これで、あのオバチャンを 突破できればいいんだけど‥‥）,(I just hope this will get me past that security lady.),gs1_010.txt
荷星さん、何かぼくに かくしていること、ありませんか？,"Mr. Powers, you aren't hiding anything from me, are you?",gs1_010.txt
え、えッ！ い、いえそんな、めっそうもない。,W-what? No! I'd never do that!,gs1_010.txt
さっきあなた、昼からは楽屋で ヒルネしていたって言いましたね。,Just now you said that you were sleeping in your dressing room after lunch.,gs1_010.txt
はい。 グッスリ寝てました。,Yes. Like a baby.,gs1_010.txt
でも、警備員のオバチャンは、 目撃してるんですよ。,But the security lady said she saw you that day.,gs1_010.txt
あなたが殺人現場へ向かう ところを！,She says she saw you heading towards the scene of the crime!,gs1_010.txt
な、なんですって！,W-what!? That's not possible!,gs1_010.txt
そ‥‥そんな、バカな。 ボクは、ヒ、ヒルネを‥‥。,"I... I really don't know what to say! I was sleeping, I promise!",gs1_010.txt
荷星さん。ホントのコトを 言ってくれないと。,"Mr. Powers, if you want me to help you, you have to tell me the truth.",gs1_010.txt
ぼくは新米弁護士ですから、 すぐ負けちゃいますよ？,"I'm new to this lawyer business, and I need every advantage I can get.",gs1_010.txt
‥‥恐縮ですが。,I know... I-I'm sorry. *sniff*,gs1_010.txt
ボク、間違いなく 寝ていたんです。誓います。,"But, I swear to you on my momma's grave, I was sleeping.",gs1_010.txt
オバチャンの見間違いだと 思いますけど‥‥。,Maybe the security lady only thought she saw me?,gs1_010.txt
（どうなってるんだ‥‥。 ウソをついてるようすは、ない）,(What did she see...? He doesn't seem to be lying.),gs1_010.txt
あの‥‥。撮影所の正門にいる 警備員なんですけど‥‥。,Umm... about the security guard at the main gate to the studio...,gs1_010.txt
ああ‥‥。 あのオバチャン。,"Oh, the security lady?",gs1_010.txt
ヒドいんですよ！　あたしのこと、 “見た目からアヤシイ”って！,"She's terrible! She called me ""suspicious lookin'""!",gs1_010.txt
は、はあ。実は、前に ボクも言われました。,"Y-yes... actually, she's said the same thing to me before.",gs1_010.txt
“そのお面をとれ！”って。,"""Take off that mask!"" were her words, I believe.",gs1_010.txt
あの人、エラい人には ものすごく弱いんですけど、,She sucks up to all the bigwigs at the studio...,gs1_010.txt
一度ナメられちゃったら、一生 アタマが上がらないんですよ。,But let her see you stumble once and she'll never let up on you.,gs1_010.txt
うう、サイアク‥‥。,Grr! She's got some nerve!,gs1_010.txt
す、すみません。,I-I'm sorry.,gs1_010.txt
せっかく、そのようなものを つきつけていただいても、,I'm sure that's very important and all.,gs1_010.txt
モウシワケありませんが、 心あたりがございません。,I just don't see what it has to do with my problem.,gs1_010.txt
依頼状、ありがとうございます。,Thank you for the letter of request.,gs1_010.txt
あのオバチャンに見せれば、 通してくれると思いますよ。,Show that to the security lady and she should let you in.,gs1_010.txt
１０月１６日　某時刻 留置所　面会室,October 16 Detention Center Visitor's Room,gs1_010.txt
‥‥‥‥。,,gs1_010.txt
荷星さん、取り調べ中だって。,Apparently they have Mr. Powers in questioning.,gs1_010.txt
うう‥‥ん。,Hmm... right.,gs1_010.txt
そこのカメラ、人が通ると 自動的に写真をとるッス。,"Look pal, that camera takes a picture automatically whenever someone walks by.",gs1_010.txt
その写真に、荷星　三郎が 写っていたッス！,And it took a picture of Will Powers!,gs1_010.txt
‥‥あのことを 聞きたかったのに‥‥。,I have to ask him about that photograph!,gs1_010.txt
しょうがないよ。 またあとで来よう。,Oh well. Let's try again later.,gs1_010.txt
面会のようすを監視する看守だ。,This guard monitors the visitor's room.,gs1_010.txt
どうやら今は、 することがないのだろう。,He must get pretty bored.,gs1_010.txt
向かい側のカメラに向かって おもしろいカオをしている。,I bet he's making funny faces at that camera.,gs1_010.txt
１０月１６日　某時刻 英都撮影所・正門前,October 16 Global Studios Main Gate,gs1_010.txt
うわあ。‥‥ここで トノサマンが作られてるんだ！,Wow! So this is where they make the Steel Samurai show!,gs1_010.txt
すごいなあ！ カンゲキだよねー！,Awesome! Aren't you excited!?,gs1_010.txt
こらッ！　アンタたちッ！,Hey! You there!,gs1_010.txt
勝手に入っちゃダメでしょ！,"You want in, you gotta go through me!",gs1_010.txt
い、いえあの。,O-oh... s-sorry!,gs1_010.txt
あたしたち、その、 べ、弁護士でして‥‥。,"W-we're, um, lawyers.",gs1_010.txt
ああそお。 オバチャンは警備員なの。,Oh yeah? Well that's great. I'm security!,gs1_010.txt
アンタらみたいなヤジ馬を 入れさせないのが仕事なのョ。,And it's my job to make sure that gawkers like you stay OUT.,gs1_010.txt
ヤジ馬‥‥？,G-gawkers?,gs1_010.txt
アンタたちもアレでしょ？,Gawkers! Sightseers! Tourists!!!,gs1_010.txt
昨日の事件を聞いて、 おもしろ半分、やって来たんだろ。,I know the type. You heard about the incident and came to snoop around.,gs1_010.txt
まったく最近の若いモンときたら、 何かあると、すぐにこうだね。,Youths today! Something horrible happens and all you can think of is sightseeing.,gs1_010.txt
昼間っから、 こんなところで油売っちゃって。,Wasting your time at a place like this.,gs1_010.txt
シゴトはどうしたの？,Don't you have jobs you should be doing?,gs1_010.txt
弁護士なんてそんなヒマなモンなの かいそれならオバチャンも弁護士に,Or do lawyers not work like the rest of us? Maybe I should become a lawyer too. Sounds,gs1_010.txt
なればよかったよオバチャンが若い ころはこんなことはなかったねえ,like a life of ease to me no work just loafing around all day as you please. Well when,gs1_010.txt
若いムスメがこんなヘンなカッコウ してああなげかわしいねえ日本の将,"I was young things were a mite different, mind you we didn't prance around in strange",gs1_010.txt
来はどうなるんだろうねえまったく ムスコはムスコでもう３年も電話を,hippie clothes. What are the youths coming to these days my own son hasn't called in...,gs1_010.txt
‥‥なるほどくん。,Umm... Nick?,gs1_010.txt
あたしもいつか、こんなふうに なるのかなあ‥‥。,"Will I grow up to be like her? Please say ""no.""",gs1_010.txt
やっぱり、そうなんじゃないかな。,I dunno! It's possible.,gs1_010.txt
‥‥ちょっと！,Hey!,gs1_010.txt
アンタたち、 人の話を聞きなさいよッ！,Listen when you're being spoken to! Youths today!,gs1_010.txt
じゃ。そろそろアンタたち、 おウチへ帰るんだねェ。,Isn't it about time for you to be heading home?,gs1_010.txt
ここにいたって、何も出ないよ。,There's nothing to see here. Move along.,gs1_010.txt
